0509	Donald Trump	This is not envy.
0510	Donald Trump	I watched five people on your network yesterday say there's nothing here.
0511	Donald Trump	Andy McCarthy.
0512	Donald Trump	How about Kent and the special prosecutor?
0513	Brian Kilmeade	Ken Starr?
0514	Donald Trump	And special counsel, Ken Starr?
0515	Donald Trump	He was fantastic.
0516	Donald Trump	He said, "There's nothing here."
0517	Donald Trump	So ready?
0518	Donald Trump	Number one, there should never be an impeachment.
0519	Donald Trump	This is not an impeachment.
0520	Donald Trump	That phone call was totally appropriate.
0521	Donald Trump	Okay.
0522	Donald Trump	Totally.
0523	Donald Trump	But assuming these people are as sleazy as they are, and Nancy Pelosi is totally incompetent, she's lost absolutely lost -- she doesn't know what she's doing.
0524	Donald Trump	She hasn't done anything.
0525	Donald Trump	She can't get anything approved.
0526	Donald Trump	Everybody's working on this, and they just got blown away because they put their witnesses up.
0527	Donald Trump	And we're not going to get USMCA --
0528	Brian Kilmeade	So you want a trial?
0529	Donald Trump	-- farmers and everyone is going to vote against Democrats like you've never seen before.
0530	Donald Trump	But if they do put it up, because they're crazy, I mean, Adam Schiff is a nut job.
0531	Donald Trump	Listen to this.
0532	Donald Trump	Adam Schiff gets up before Congress and he made up my statement.
0533	Brian Kilmeade	Right.
0534	Donald Trump	And I said, "Who made that statement?
0535	Donald Trump	.
536	Brian Kilmeade	Right, Mr. President?
537	Donald Trump	He made it up.
538	Donald Trump	And then after he got caught three days later, he started saying parody.
539	Brian Kilmeade	Mr. President?
540	Donald Trump	The thing I did that was right, Brian, the thing I did that was right was I released the transcript of the call immediately.
541	Donald Trump	Had I not done that; I would have had a big problem.
542	Donald Trump	A big problem because they all lied about my call.
543	Donald Trump	My call was perfect.
544	Donald Trump	If you heard Adam Schiff's made up version of my call, I mean, it was the worst thing I've ever heard.
545	Donald Trump	I said, How could that be possible?"
0546	Donald Trump	And you know the sad part?
0547	Donald Trump	Because he made it in the halls of Congress, he has immunity.
0548	Donald Trump	I can't sue him.
0549	Brian Kilmeade	Right.
0550	Donald Trump	The Republican Party can't sue him.
0551	Donald Trump	Now, one other thing before we get off the Republican Party --
0552	Brian Kilmeade	[Inaudible]
0553	Donald Trump	I know.
0554	Donald Trump	We can keep this going all day, right?
0555	Donald Trump	It's easy.
0556	Donald Trump	But look, the Republican Party has never been more unified.
0557	Donald Trump	Both the Senate and the House.
0558	Donald Trump	Mitch, Lindsey, I could name 20 names up there.
0559	Donald Trump	I could -- they have never had -- look, we won 196 to nothing.
0560	Donald Trump	That never happens.
0561	Donald Trump	You know, I always say the Democrats are lousy politicians to have lousy policy, but they stick together, and they're vicious.
0562	Brian Kilmeade	Right.
0563	Brian Kilmeade	Well --
0564	Donald Trump	They're more vicious, frankly.
0565	Donald Trump	But the Republicans, they have a tendency -- they break up.
0566	Donald Trump	They don't -- the Republicans, I have never seen anything like --
0567	Brian Kilmeade	Mr. President.
0568	Donald Trump	They're sticking together.
0569	Brian Kilmeade	We understand that there were six Republican senators -- this is perfect transition into this question -- who talked to you yesterday --
0570	Donald Trump	Yeah.
0571	Brian Kilmeade	-- along with the White House lawyer.
0572	Brian Kilmeade	I know Jared Kushner was there.
0573	Brian Kilmeade	You're trying to figure out some sort of strategy going forward because --
0574	Donald Trump	Yeah.
0575	Brian Kilmeade	-- it does look as if Nancy Pelosi, you know, her back is up against the wall.
0576	Brian Kilmeade	She's going to have to go ahead and proceed with the impeachment vote.
0577	Brian Kilmeade	It's going to wind up in the Senate.
0578	Brian Kilmeade	And you say that you -- to your earlier point -- you want a full trial because then you will wind up with, according to this story, due process, which you feel you did not get with Adam Schiff.
0579	Brian Kilmeade	Which means you can call your own witnesses, and you would love to see Hunter Biden in the chair to answer all those questions about Ukraine.
0580	Donald Trump	Well, there's only one person I want more than where's Hunter?
0581	Donald Trump	And that is Adam Schiff.
0582	Donald Trump	I want to put that guy with his, with his way.
0583	Donald Trump	I want…
0584	Brian Kilmeade	What's your first question for Adam Schiff?
0585	Donald Trump	I almost said something that might have been slightly controversial.
0586	Steve Doocy	Yes.
0587	Donald Trump	But I didn't.
0588	Donald Trump	I'm learning.
0589	Donald Trump	See that Steve?
0590	Donald Trump	I'm learning.
0591	Donald Trump	But after all these years, I finally learned.
0592	Donald Trump	But look, I want to see Adam Schiff testify about the whistleblower who is a fake whistleblower, because the whistleblower report was about my conversation with the president of Ukraine.
0593	Donald Trump	It bored no relationship.
0594	Donald Trump	It said there were eight, seven or eight, quid pro quos.
0595	Donald Trump	That were none.
0596	Donald Trump	It bore no relationship to my call.
0597	Donald Trump	Nobody brings that out.
0598	Donald Trump	The whistle blower is, in my opinion, a political operative, just like his lawyer, who is one of the worst people in Washington.
0599	Steve Doocy	Do you think you know who it is?
0600	Donald Trump	I know exactly who it is.
0601	Donald Trump	Everybody does.
0602	Steve Doocy	Is he still there?
0603	Steve Doocy	Does he go to meetings --
0604	Donald Trump	Everybody does --
0605	Steve Doocy	-- does he go to meetings?
0606	Donald Trump	And by the way, you know who the whistleblower is, too.
0607	Donald Trump	Otherwise, you're not doing your job.
0608	Donald Trump	You know the -- everybody knows it.
0609	Donald Trump	If the whistleblower were on the other side, they would have revealed the whistleblower two months ago.
0610	Ainsley Earhardt	Mr. President.
0611	Donald Trump	But the Democrats and their machine, the media machine, the fake, corrupt media, they protect.
0612	Donald Trump	But you know who the whistleblower is.
0613	Donald Trump	So do I. I know it.
0614	Donald Trump	But I want the whistleblower who put in a false report to testify.
0615	Donald Trump	I want to know, why did the IG put in the report?
0616	Donald Trump	You have an IG, right?
0617	Donald Trump	Why did the IG instead of saying, "Let me take the report.
0618	Donald Trump	Let me now go to the White House.
0619	Donald Trump	Ask the president to declassify his conversation so that it has to match up."
0620	Donald Trump	He didn't do that.
0621	Donald Trump	So what you do is you have a whistleblower with a fake story, just like -- it's just as fake as Schiff's story.
0622	Donald Trump	That's why a lot of people think that Schiff basically is, essentially, the whistleblower.
0623	Donald Trump	He already told the whistle blower what to do.
0624	Donald Trump	I mean, his whole story is that he doesn't know the whistleblower.
0625	Donald Trump	If he doesn't, then he's the only person in Washington that doesn't.
0626	Donald Trump	And it's already been acknowledged that his staff met with the whistleblower.
0627	Donald Trump	Okay, it is probably more than --
0628	Brian Kilmeade	All right.
0629	Brian Kilmeade	Go ahead.
0630	Donald Trump	Who I what to testify most is shifty Schiff.
0631	Donald Trump	And I want to find out, why did he make up my statement?
0632	Donald Trump	He made up my statement, and I want to find that out.
0633	Donald Trump	Why did shifty Schiff, who's a crooked politician, he's a corrupt politician, why did he make up my statement?
0634	Donald Trump	He made up a statement.
0635	Donald Trump	And I'm listen to it --
0636	Ainsley Earhardt	Because they didn't think you were going to release the transcript.
0637	Donald Trump	No, no, he -- that's right.
0638	Donald Trump	Exactly.
0639	Donald Trump	Because where this whole thing fell apart and where, frankly, the Republicans became so incredibly unified is after they read my statement --
0640	Brian Kilmeade	Right.
0641	Ainsley Earhardt	Mr. President.
0642	Donald Trump	-- every one of them said -- and only the ones that are a little off on my statement are the people, that haven't quite read it yet.
0643	Donald Trump	To say, "Well, this isn't an impeachable -- [Crosstalk]
0644	Ainsley Earhardt	Well, if you read it, Democrats are going to say it was quid pro quo.
0645	Ainsley Earhardt	If you are a conservative, you're going to say --
0646	Donald Trump	No.
0647	Donald Trump	They can't.
0648	Donald Trump	They can't.
0649	Ainsley Earhardt	Well, they're saying that it was.
0650	Ainsley Earhardt	They believe in a roundabout way that it was.
0651	Ainsley Earhardt	[Crosstalk]
0652	Donald Trump	Well, Adam Schiff says what I said, too, and it was totally different.
0653	Ainsley Earhardt	But the bottom line is, is this an impeachable offense?
0654	Ainsley Earhardt	Did you do anything that they can impeach you for?
0655	Donald Trump	There's nothing there.
0656	Donald Trump	In fact, they asked these terrible witnesses yesterday.
0657	Donald Trump	Again, I don't even know these people.
0658	Donald Trump	You know, I come to Washington.
0659	Donald Trump	So you've had Bush and you have never-Trumpers.
0660	Donald Trump	So you have Bush.
0661	Donald Trump	You have Clinton.
0662	Donald Trump	You have Obama.
0663	Donald Trump	So you have 24 years of people in positions, right?
0664	Donald Trump	Then I come in with no experience, which is a good thing.
0665	Donald Trump	But I know life, and I come in, and I end up with thousands of people that are never-Trumpers, Clinton's people, and sometimes the never-Trumpers are worse than Clinton and Obama people, believe me.
0666	Donald Trump	You know, I mean, it's an amazing phenomena.
0667	Brian Kilmeade	But that's one thing -- President Obama released every --
0668	Donald Trump	Okay, Brian?
0669	Brian Kilmeade	Yes?
0670	Donald Trump	Well, listen to this for a second.
0671	Donald Trump	With no experience at doing this -- but I've had a lot of experience in life.
0672	Donald Trump	And we're doing great as a country and we’re respected again as a country, we were not respected -- with no experience, I come to Washington.
0673	Donald Trump	I've defeated the Clinton dynasty.
0674	Donald Trump	I've defeated the Bush dynasty, and I've defeated the Obama whatever you want to call it.
0675	Donald Trump	Right?
0676	Donald Trump	The three biggest.
0677	Donald Trump	I've defeated them all at one time with no experience.
0678	Donald Trump	The hatred is incredible.
0679	Donald Trump	But I have to deal with crazy Nancy.
0680	Donald Trump	I mean, she's crazy as a bedbug.
0681	Donald Trump	She is nuts.
0682	Donald Trump	And what she's doing -- and she's not talented.
0683	Donald Trump	She's highly overrated -- all she's doing is sitting.
0684	Donald Trump	She's not doing any work for the people.
0685	Donald Trump	And now it turns out that the whole impeachment thing is a scam.
0686	Brian Kilmeade	Okay.
0687	Brian Kilmeade	Gotcha.
0688	Brian Kilmeade	So --
0689	Donald Trump	And now on top of it, now you're starting to get some feedback that the IG report is coming out.
0690	Donald Trump	And I think that will be --
0691	Brian Kilmeade	Explosive.
0692	Donald Trump	-- the greatest political scandal in the history of our country.
0693	Brian Kilmeade	If we could -- now let's switch.
0694	Brian Kilmeade	And let's talk a little bit about 2020.
0695	Steve Doocy	Well, I'd like -- well, let me just interrupt for a second.
0696	Steve Doocy	Mr. President, you said we know the name of the whistleblower.
0697	Steve Doocy	We've seen names on the Internet.
0698	Steve Doocy	We have no idea who the whistleblower is.
0699	Brian Kilmeade	Right.
0700	Donald Trump	No.
0701	Donald Trump	I don't believe it.
0702	Donald Trump	Steve, can I tell you -- [Crosstalk]
0703	Steve Doocy	But it's -- all right.
0704	Donald Trump	I don't think Steve has ever told a lie, Ainsley and Brian, in his life.
0705	Donald Trump	But that one I'm sort of thinking.
0706	Donald Trump	All right.
0707	Donald Trump	Come on.
0708	Brian Kilmeade	So you expect to --
0709	Donald Trump	And I'm always telling people I watch your show in the morning.
0710	Donald Trump	I don't watch the garbage.
0711	Donald Trump	The other garbage.
0712	Steve Doocy	We've seen names online, Mr. President.
0713	Steve Doocy	But we don't have any verification.
0714	Brian Kilmeade	Yeah, and it doesn't matter.
0715	Brian Kilmeade	It doesn't matter anyway.
0716	Brian Kilmeade	We're not going to use it.
0717	Donald Trump	You don't need verification.
0718	Donald Trump	You know exactly who it is.
0719	Donald Trump	But I like that you say that.
0720	Brian Kilmeade	So, Mr. President, you expect an impeachment vote, you expect to get impeached and would you say you said you embrace the idea --
0721	Donald Trump	No, I don't expect it.
0722	Brian Kilmeade	You don't expect it?
0723	Brian Kilmeade	You don't expect Democrats are going to vote for this?
0724	Donald Trump	I think it's very hard for them to impeach you when they have absolutely nothing.
0725	Donald Trump	No, I would expect that -- okay.
0726	Donald Trump	Ready?
0727	Donald Trump	You've seen the polls over the last week.
0728	Donald Trump	I'm going through the roof.
0729	Donald Trump	In Wisconsin, I'm way up over every Democrat.
0730	Brian Kilmeade	You are.
0731	Donald Trump	The swing states, which is the important one.
0732	Donald Trump	You know, you have two elections.
0733	Donald Trump	You have Electoral College, you have popularity.
0734	Donald Trump	I like to go for the Electoral College.
0735	Donald Trump	By the way, for me to win the popular vote would be much easier than -- the Electoral College is much harder to win.
0736	Donald Trump	Much harder.
0737	Donald Trump	You have to go to many more places, etc., etc.
0738	Donald Trump	But if you look at the swing states, I'm way up at every one of them because of the impeachment thing.
0739	Donald Trump	And it's crazy what's going on.
0740	Donald Trump	Because the people get it.
0741	Donald Trump	It's a hoax.
0742	Donald Trump	This is a continuation of the witch hunt which has gone on from before I got elected.
0743	Ainsley Earhardt	Well --
0744	Donald Trump	If you look at the -- you know, we talked about the insurance policy.
0745	Donald Trump	Right.
0746	Donald Trump	You know, "We've got an insurance policy just in case she loses."
0747	Donald Trump	Right?
0748	Donald Trump	This was a text between the two great lovers.
0749	Donald Trump	If you look at that, that was long before the election took place.
0750	Donald Trump	So this was taking, you know, route -- with Comey, who's a totally disgusting human being -- by the way, and if I didn't fire Comey, I would have been in some trouble right now.
0751	Brian Kilmeade	And maybe you should have done it right away.
0752	Brian Kilmeade	But Mr. President --
0753	Donald Trump	All coming after me, and I wouldn't have known that he was a phony that Strzok and Page in all of these people.
0754	Donald Trump	McCabe.
0755	Donald Trump	The whole gang of them.
0756	Donald Trump	We wouldn't have been able to find it out.
0757	Donald Trump	Turned out to be the best move I've ever made, firing Comey.
0758	Donald Trump	Because they were looking to take down the president of the United States.
0759	Brian Kilmeade	He doesn't agree.
0760	Brian Kilmeade	John Bolton has just gone back on Twitter.
0761	Brian Kilmeade	His account was frozen for two months.
0762	Brian Kilmeade	Did you guys freeze his account?
0763	Donald Trump	No, of course not.
0764	Donald Trump	Of course not.
0765	Donald Trump	No, I actually had a good relationship with John.
0766	Donald Trump	We disagreed on some things and some methods, but I actually had a good relationship.
0767	Ainsley Earhardt	All right, Mr. President.
0768	Ainsley Earhardt	Let's talk about --
0769	Donald Trump	I didn't hear about that.
0770	Ainsley Earhardt	Let's talk about 2020, because we saw the last Democratic debate, and the ratings were really low.
0771	Ainsley Earhardt	I don't know if that's an indication that it's too early or if people are not interested in these candidates.
0772	Ainsley Earhardt	And maybe that's why some of these other guys are talking about jumping into the race.
0773	Ainsley Earhardt	Elizabeth Warren says she's going to use tax dollars to take down your border wall.
0774	Ainsley Earhardt	Listen to this.
0775	Unidentified	[Begin Video Clip] Would you ask taxpayers to pay to take down any part of the wall on the nation's southern border?
0776	Elizabeth Warren	If there are parts of the wall that are not useful in our defense, of course, we should do it.
0777	Elizabeth Warren	The real point here is that we need to stop this manmade crisis at the border.
0778	Elizabeth Warren	Trump is the one who has created this crisis.
0779	Elizabeth Warren	[End Video Clip]
0780	Ainsley Earhardt	Tom Honan said the reason that the numbers are down is because of the wall.
0781	Ainsley Earhardt	What do you say?
0782	Donald Trump	Absolutely.
0783	Donald Trump	We've built almost 100 miles of wall.
0784	Donald Trump	It's going up fast.
0785	Donald Trump	Army Corps of Engineers is doing it.
0786	Donald Trump	We have the funding.
0787	Donald Trump	I took it out of the military.
0788	Donald Trump	You know, I've rebuilt the military.
0789	Donald Trump	That's another thing we've done, which was, when I took it over -- and we defeated ISIS.
0790	Donald Trump	We took the caliphate.
0791	Donald Trump	We just took out al-Baghdadi.
0792	Donald Trump	I got you know; I don't want it.
0793	Donald Trump	I don't want it, frankly.
0794	Donald Trump	But if Obama did al-Baghdadi, the biggest terrorist the last hundred year, if Obama did it, it would be a two-year story.
0795	Donald Trump	With me, I got a day.
0796	Donald Trump	Not that it matters, but it was a tremendous thing.
0797	Donald Trump	We defeated him.
0798	Donald Trump	But let me just tell you about the wall.
0799	Donald Trump	Without the wall -- and Tom Homan's a great guy -- without the wall, it would be a disaster.
0800	Brian Kilmeade	Absolutely.
0801	Donald Trump	So and if she took down the wall -- you need the wall.
0802	Donald Trump	You know, they want to have drones flying around up and down, and, you know, this and that.
0803	Donald Trump	It's all just a waste of money.
0804	Donald Trump	Other than -- we have drones flying to see if anybody is trying to break through the wall.
0805	Donald Trump	Because if you have a bulldozer or if you have heavy blow torches and things, you know, you can break through.
0806	Donald Trump	We have -- the wall is electrified, so that if anyone touches it, we know exactly what's happening.
0807	Donald Trump	We can get there within minutes.
0808	Steve Doocy	Sure.
0809	Steve Doocy	You were elected to -- [Crosstalk]
0810	Donald Trump	Now, we're building a fantastic wall, and without the wall now -- it just means she's going to lose.
0811	Donald Trump	Because one of the issues that I won on last time was border security.
0812	Donald Trump	And you see where the numbers are.
0813	Donald Trump	Now, until I got the wall built, I got Mexico -- because we're not allowed -- very simply, we have loopholes.
0814	Donald Trump	And they call loopholes for a reason, because there are loopholes.
0815	Donald Trump	I could end those loopholes in 15 minutes with crazy Nancy Pelosi and Schumer.
0816	Donald Trump	I could end them in 15 minutes.
0817	Donald Trump	But they don't want to meet about them because they like trouble, because the more trouble we have -- they don't care about the country.
0818	Donald Trump	The more trouble they have, the better it is for them, they think the worse it is for me.
0819	Donald Trump	So I got the war built despite them fighting me.
0820	Donald Trump	I got so much money for them, for the military.
0821	Donald Trump	It's the one thing that wouldn't give you money for the wall because they thought that was a very good thing politically.
0822	Donald Trump	If you don't have a wall, we don't have a country.
0823	Donald Trump	If we don't have a border, we don't have a country.
0824	Brian Kilmeade	Mr. President, right now.
0825	Brian Kilmeade	Elizabeth Warren wants to take it down.
0826	Brian Kilmeade	Who do you think right now is likely to be your opponent?
0827	Brian Kilmeade	Mayor Pete is evidently moving up in the early states.
0828	Brian Kilmeade	Joe Biden wins most national polls.
0829	Brian Kilmeade	Elizabeth Warren is still among the leaders.
0830	Brian Kilmeade	Who do you think it's going to be?
0831	Donald Trump	Well, I don't know if Joe can make it.
0832	Donald Trump	Mentally, he's off.
0833	Donald Trump	There's no question about it.
0834	Donald Trump	So I don't know if he's going to make it mentally.
0835	Donald Trump	If he can get through it, you know, without cracking up, which is a real question.
0836	Donald Trump	I mean, many people asked that.
0837	Donald Trump	Maybe him.
0838	Donald Trump	You know, don't forget, people have seen his name for a long time.
0839	Donald Trump	But Pete is you know, I call him Alfred E. Neuman, to me, reminds me of Mad magazine, Alfred E. Neuman.
0840	Donald Trump	And I don't see him.
0841	Donald Trump	I don't see him dealing with President Xi.
0842	Donald Trump	I don't see him dealing with Kim Jong Un.
0843	Donald Trump	I just don't see it.
0844	Donald Trump	But maybe he is.
0845	Donald Trump	I mean, look, I wouldn't mind running against any of them.
0846	Donald Trump	So I would say maybe Biden has the advantage.
0847	Donald Trump	I think Pocahontas has come up from the embers.
0848	Donald Trump	I thought I, I mean, I hit her too early.
0849	Donald Trump	I came up with this name that seems to have stuck very nicely..
0850	Brian Kilmeade	Bloomberg?
0851	Donald Trump	But they don't use it.
0852	Donald Trump	I don't see him.
0853	Donald Trump	I know him pretty well.
0854	Donald Trump	He finished very weak in New York.
0855	Donald Trump	He starts with, you know, telling you what you can drink, what you can do, what you -- no, I don't see it.
0856	Donald Trump	He's desperately -- I'm sure he's going to run.
0857	Donald Trump	He is going to spend.
0858	Donald Trump	He's got the money just to put on a great campaign.
0859	Donald Trump	I don't see it.
0860	Donald Trump	His time has come and gone.
0861	Steve Doocy	It would be hard to believe a New York real estate developer, or a billionaire could ever be president.
0862	Steve Doocy	Mr. President.
0863	Steve Doocy	Just kidding.
0864	Steve Doocy	You know, the stock market hit another record this past week.
0865	Steve Doocy	Clearly, that is your strong suit going into the 2020, because, you know, you look at the polls.
0866	Steve Doocy	People feel better about their money situation right now.
0867	Donald Trump	Right.
0868	Steve Doocy	Going forward toward November of next year, how are you going to make sure everybody understands what you have been able to do over the last, then, four years?
0869	Donald Trump	By talking to you, it's all good to do.
0870	Steve Doocy	Good.
0871	Donald Trump	Everyone's listening right down.
0872	Donald Trump	Nobody's listening to any other show.
0873	Donald Trump	But look, strong suit.
0874	Donald Trump	My strong suit is I rebuilt a military.
0875	Donald Trump	The vets -- for years, you would turn on your television.
0876	Donald Trump	Every night, you'd see a story about the vets and how badly they're being treated, and it's a horror show.
0877	Donald Trump	You don't hear that anymore.
0878	Donald Trump	I got veterans choice.
0879	Donald Trump	I got to -- that means they can go see a doctor if they have to wait online.
0880	Donald Trump	If they go see a doctor, we pay the bill.
0881	Donald Trump	It's unbelievable what happened.
0882	Donald Trump	I have veterans accountability.
0883	Donald Trump	You couldn't fire -- for 50 years, they've been trying to get -- you couldn't fire because there were unions and civil service.
0884	Donald Trump	So if you had somebody beating up vets, stealing from the V.A., you couldn't fire them for any reason for it.
0885	Brian Kilmeade	Certainly something to run on.
0886	Brian Kilmeade	And they are appreciative it.
0887	Brian Kilmeade	On the economy --
0888	Donald Trump	I got that --
0889	Brian Kilmeade	President Xi --
0890	Donald Trump	But listen.
0891	Donald Trump	Rebuilding the military.
0892	Donald Trump	All of the things I've done.
0893	Donald Trump	Plus, we've had peace.
0894	Donald Trump	You know, we're pulling way down in Afghanistan.
0895	Donald Trump	We're working on an agreement now with the Taliban.
0896	Donald Trump	Let's see what happens.
0897	Donald Trump	The last time I was close to have an agreement, then they thought when they came over, they thought it would be good to kill people so they could, you know, negotiate from a position of strength.
0898	Donald Trump	They killed 12 people in order to show they are tough guys, and I canceled the meeting.
0899	Donald Trump	I said, "That's not what we're dealing with."
0900	Donald Trump	Anyway.
0901	Donald Trump	We're pulling back.
0902	Donald Trump	I just pulled out of Syria; except I kept the oil.
0903	Donald Trump	If it was okay with you.
0904	Brian Kilmeade	We 600 hundred guys there.
0905	Brian Kilmeade	Right?
0906	Donald Trump	I want to -- okay.
0907	Brian Kilmeade	President Xi has just said this.
0908	Brian Kilmeade	We want to work for a Phase 1 agreement on the basis of mutual respect and equality with the United States.
0909	Brian Kilmeade	Where are you at?
0910	Brian Kilmeade	You were kind of down on a deal and the market kind of dipped on this.
0911	Brian Kilmeade	Where do you stand right now with the trade deal with China?
0912	Donald Trump	Very good.
0913	Donald Trump	We have a deal, potentially, very close.
0914	Donald Trump	He wants to make it much more than I want to make it.
0915	Donald Trump	I'm not anxious to make it.
0916	Donald Trump	We're taking in hundreds of billions of dollars in tariffs.
0917	Donald Trump	We never took in 10 cents.
0918	Donald Trump	We are not paying like, you know, they fed the line, you know -- the media fed the line about us paying.
0919	Donald Trump	Now, normally you would pay for tariffs --
0920	Brian Kilmeade	But he literally just said, Mr. President, he's -- "we want to do a deal."
0921	Brian Kilmeade	I very rarely see that.
0922	Brian Kilmeade	We want to work out a Phase 1 agreement.
0923	Donald Trump	The problem is -- I didn't like his word "equality" because we started off so low.
0924	Donald Trump	We've lost 500 billion dollars a year for many, many years.
0925	Donald Trump	We've rebuilt China, and I give him a lot of credit.
0926	Donald Trump	The ones that don't give credit are our past presidents, and especially the last one with his crummy vice president.
0927	Donald Trump	China took us to the cleaners.
0928	Donald Trump	He didn't even know that.
0929	Donald Trump	Biden in the first debate said, "Oh, these are wonderful people."
0930	Donald Trump	Sure, they're wonderful people.
0931	Donald Trump	We've given them 500 billion a year.
0932	Donald Trump	Five hundred billion.
0933	Donald Trump	That's not including theft of intellectual property, et cetera.
0934	Donald Trump	So I told President Xi, this can't be like an even deal because we're starting off from the floor and you're already at the ceiling.
0935	Ainsley Earhardt	Not to mention --
0936	Donald Trump	So we have to have a much better deal.
0937	Donald Trump	The bottom line is we have a very good chance to make a deal.
0938	Brian Kilmeade	We do.
0939	Ainsley Earhardt	And not to mention happening to Hong Kong with these --
0940	Steve Doocy	Right.
0941	Ainsley Earhardt	-- pro democracy.
0942	Donald Trump	Well, that's a complicating factor.
0943	Donald Trump	There's no question about it.
0944	Donald Trump	And if it weren't for me, Hong Kong would have been obliterated in 14 minutes.
0945	Donald Trump	He's got a million soldiers standing outside of Hong Kong that aren't going in only because I ask him, "Please don't do that.
0946	Donald Trump	You'll be making a big mistake.
0947	Donald Trump	It's going to have a tremendous negative impact on the trade deal."
0948	Donald Trump	And he wants to make a trade.
0949	Donald Trump	Brian, one thing, before I get off, I just want to say one thing.
0950	Brian Kilmeade	Okay.
0951	Donald Trump	We have the strongest economy in the history of our country.
0952	Donald Trump	We have the best unemployment numbers we've ever had.
0953	Donald Trump	African-American, Asian-American, Hispanic-American, the best in history.
0954	Donald Trump	We have the best unemployment and employment numbers.
0955	Donald Trump	More people working today than ever before.
0956	Donald Trump	But listen to this.
0957	Donald Trump	We have now the greatest economy that we've ever had.
0958	Donald Trump	We've increased by 20 trillion dollars.
0959	Donald Trump	China's gone down probably by 30 or 35 trillion dollars.
0960	Donald Trump	If crooked Hillary had won, China would now be the largest economy in the world.
0961	Donald Trump	They were going to surpass us, expected to, in the second year of the presidency.
0962	Donald Trump	Right now --
0963	Brian Kilmeade	[Inaudible]
0964	Donald Trump	They'll never catch up.
0965	Brian Kilmeade	But the farmers were hoping for that huge purchase.
0966	Brian Kilmeade	And it looks like they want to do a deal --
0967	Donald Trump	But, Brian, they have it.
0968	Donald Trump	Wait, wait, wait.
0969	Donald Trump	Just one thing.
0970	Donald Trump	So they have it because I said, "How much have the farmers lost because of China targeting them?"
0971	Donald Trump	Sir?
972	Donald Trump	Sixteen million dollars and 12 billion in the previous year, I gave them 12 billion dollars out of the tariffs, had tens of billions left over.
0973	Donald Trump	And I gave them 16 billion out of the tariffs, and had tens of billions left over.
0974	Donald Trump	Goes into the Treasury.
0975	Donald Trump	Brian, our farmers are doing great, right?
0976	Donald Trump	And now we just signed a deal with Japan, 40 billion dollars.
0977	Donald Trump	They're buying from the farmers.
0978	Donald Trump	We just signed a deal with South Korea.
0979	Donald Trump	A tremendous deal.
0980	Donald Trump	We're making tremendous deals.
0981	Donald Trump	But you have to understand, these deals with China, they've been taking advantage of us for 25 years.
0982	Donald Trump	It's hard for them to understand it's not going to happen anymore.
0983	Donald Trump	And now they understand.
0984	Brian Kilmeade	They are calling on you to veto legislation.
0985	Brian Kilmeade	They are calling on you to veto legislation coming out of the Senate that supports the Hong Kong students.
0986	Brian Kilmeade	What are you going to do?
0987	Donald Trump	Well, I'll tell you.
0988	Donald Trump	Look, we have to stand with Hong Kong.
0989	Donald Trump	But I'm also standing with President Xi.
0990	Donald Trump	He's a friend of mine.
0991	Donald Trump	He's an incredible guy.
0992	Donald Trump	We have to stand.
0993	Donald Trump	But I'd like to see them work it out.
0994	Donald Trump	Okay.
0995	Donald Trump	We have to see and work it out.
0996	Donald Trump	But I stand with Hong Kong.
0997	Donald Trump	I stand with freedom.
0998	Donald Trump	I stand with all of the things that we want to do.
0999	Donald Trump	But we also are in the process of making the largest trade deal in history.
1000	Donald Trump	And if we could do that, that would be great.
1001	Donald Trump	China wants it.
1002	Donald Trump	We want it.
1003	Donald Trump	And I will say this.
1004	Donald Trump	If it weren't for me, thousands of people would have been killed in Hong Kong right now.
1005	Donald Trump	And you wouldn't have any riots.
1006	Donald Trump	You'd have a police state, but thousands of people.
1007	Donald Trump	The only reason he's not going in is because I'm saying, "It's going to affect our trade deal, you don't want to do that."
1008	Donald Trump	I speak to him.
1009	Ainsley Earhardt	Sir, you're running in 2020.
1010	Ainsley Earhardt	And many people are -- we all just assumed your vice-presidential nominee would be Mike Pence.
1011	Ainsley Earhardt	But then we're reading headlines about Kellyanne Conway's husband saying that Nikki Haley is fighting for that position.
1012	Ainsley Earhardt	I'm a South Carolinian originally from South Carolina.
1013	Ainsley Earhardt	Nikki Haley was our governor.
1014	Ainsley Earhardt	And I know she really did a good job as an ambassador.
1015	Ainsley Earhardt	So who is going to be your running mate in 2020?
1016	Donald Trump	No, she's great.
1017	Donald Trump	Well, first of all, Kellyanne is great, but she's married to a total whack job.
1018	Donald Trump	I think she must have done some number on him, Ainsley.
1019	Donald Trump	I don't know what Kellyanne did to that guy, but she -- because I don't even know him.
1020	Donald Trump	I mean, I've met him for seconds.
1021	Donald Trump	He's got to be some kind of a nut job.
1022	Donald Trump	She must have done some bad things to him because that guy is crazy.
1023	Donald Trump	But you know what?
1024	Donald Trump	Mike Pence is a great vice president.
1025	Donald Trump	He's our man, 100 percent.
1026	Donald Trump	Nikki will absolutely be involved.
1027	Donald Trump	She's a friend of mine.
1028	Donald Trump	She endorsed me with the most beautiful endorsement you've ever heard.
1029	Donald Trump	She did a great job at the U.N.. She's now in the private sector.
1030	Donald Trump	I assume she's doing very well.
1031	Donald Trump	But, Nikki will be back in some form because she's great, and just she's my friend.
